TIMESTAMP(ms),IDLESPD(RPM),RPM(RPM),TPS(%),COOLTMP(DEG C),CELL,LBLM,RBLM,MAP(KPA),LO2(mV),RO2(mV),IAT(DEG C),ADV(DEG),SPEED(MPH),KNOCKRETARD(DEG),KNOCK,IAC,BARO(KPA),ADIGNVLT(VOLTS),LINT,RINT,MAF(G/s),LBPW(MSEC),RBPW(MSEC),CL,BLM,WOT
309287,800.00,850.00,0.00,102.00,16,118,118,35.45,44.40,301.92,24.00,27,0,0.00,2061,36,35.45,13.50,125,127,7.84,2.76,2.84,1,1,0
309558,800.00,825.00,0.00,102.00,16,118,118,35.45,66.60,119.88,24.00,27,0,0.00,2061,36,35.45,13.60,126,127,7.87,2.81,2.82,1,1,0
309828,800.00,825.00,0.00,102.00,16,118,118,35.08,119.88,124.32,24.00,27,0,0.00,2061,35,35.08,13.50,126,127,7.72,2.75,2.78,1,1,0
310097,800.00,800.00,0.00,102.00,16,118,118,36.18,470.64,825.84,24.00,27,0,0.00,2061,35,36.18,13.60,124,125,7.71,2.78,2.75,1,1,0
310369,800.00,775.00,0.00,102.00,16,118,118,36.18,856.92,808.08,24.00,27,0,0.00,2061,35,36.18,13.40,124,125,7.70,2.79,2.81,1,1,0
310639,800.00,800.00,0.00,102.00,16,118,118,36.92,830.28,288.60,24.00,27,0,0.00,2061,35,36.92,13.50,124,127,7.75,2.81,2.88,1,1,0
310921,800.00,825.00,0.00,102.00,16,118,118,36.92,816.96,448.44,24.00,27,0,0.00,2061,35,36.92,13.60,124,127,7.70,2.75,2.79,1,1,0
311192,800.00,775.00,0.00,102.00,16,118,118,37.29,728.16,168.72,24.00,27,0,0.00,2061,35,37.29,13.50,123,127,7.74,2.85,2.94,1,1,0
311464,800.00,775.00,0.00,102.00,16,118,118,37.66,523.92,768.12,24.00,27,0,0.00,2061,36,37.66,13.60,123,125,7.76,2.88,2.94,1,1,0
311734,800.00,750.00,0.00,102.00,16,118,118,37.66,412.92,861.36,24.00,26,0,0.00,2061,37,37.66,13.60,125,125,7.81,2.90,2.93,1,1,0
312007,800.00,750.00,0.00,102.00,16,118,118,38.40,217.56,794.76,24.00,26,0,0.00,2061,38,38.40,13.60,125,125,8.08,3.02,3.05,1,1,0
312282,800.00,800.00,0.00,102.00,16,118,118,38.40,230.88,825.84,24.00,27,0,0.00,2061,38,38.40,13.60,125,124,7.98,2.98,2.98,1,1,0
312553,800.00,800.00,0.00,102.00,16,118,118,37.66,97.68,444.00,24.00,27,0,0.00,2061,38,37.66,13.70,125,124,7.97,2.98,2.93,1,1,0
312825,800.00,775.00,0.00,102.00,16,118,118,37.66,79.92,204.24,24.00,27,0,0.00,2061,38,37.66,13.40,126,126,8.09,2.85,2.91,1,1,0
313094,800.00,775.00,0.00,102.00,16,118,118,38.40,111.00,88.80,24.00,27,0,0.00,2061,38,38.40,13.70,126,126,8.09,3.04,3.02,1,1,0
313364,800.00,825.00,0.00,102.00,16,118,118,36.18,137.64,84.36,24.00,27,0,0.00,2061,38,36.18,13.50,126,126,7.96,2.88,2.90,1,1,0
313634,800.00,875.00,0.00,102.00,16,118,118,35.45,186.48,763.68,24.00,27,0,0.00,2061,38,35.45,13.60,127,124,8.02,2.84,2.75,1,1,0
313904,800.00,850.00,0.00,102.00,16,118,118,35.45,510.60,785.88,24.00,27,0,0.00,2061,37,35.45,13.50,125,124,7.96,2.79,2.73,1,1,0
314173,800.00,800.00,0.00,102.00,16,118,118,36.55,634.92,297.48,24.00,27,0,0.00,2061,36,36.55,13.60,125,126,7.87,2.81,2.79,1,1,0
314444,800.00,800.00,0.00,102.00,16,118,118,36.55,843.60,115.44,24.00,27,0,0.00,2061,36,36.55,13.50,125,126,7.83,2.87,2.88,1,1,0
314715,800.00,775.00,0.00,102.00,16,118,118,36.55,888.00,301.92,24.00,27,0,0.00,2061,36,36.55,13.60,125,126,7.85,2.88,2.91,1,1,0
314985,800.00,800.00,0.00,102.00,16,118,118,36.92,883.56,803.64,24.00,27,0,0.00,2061,36,36.92,13.60,124,124,7.88,2.82,2.84,1,1,0
315254,800.00,800.00,0.00,102.00,16,118,118,35.45,821.40,825.84,24.00,27,0,0.00,2061,36,35.45,13.60,123,124,7.83,2.78,2.78,1,1,0
315526,800.00,825.00,0.00,102.00,16,118,118,36.92,830.28,523.92,24.00,27,0,0.00,2061,36,36.92,13.40,122,124,7.88,2.79,2.81,1,1,0
315796,800.00,800.00,0.00,102.00,16,118,118,36.18,816.96,97.68,24.00,27,0,0.00,2061,36,36.18,13.60,122,126,7.85,2.81,2.88,1,1,0
316065,800.00,800.00,5.49,102.00,18,117,116,42.83,728.16,111.00,24.00,27,0,0.50,2061,42,42.83,13.50,123,126,11.84,3.39,3.71,1,1,0
316341,800.00,1000.00,10.59,102.00,18,117,116,51.68,177.60,115.44,24.00,27,0,3.50,2061,46,51.68,13.60,126,131,18.34,5.28,5.37,1,1,0
316611,800.00,1325.00,11.77,102.00,18,117,116,46.52,31.08,44.40,24.00,31,0,2.00,2061,47,46.52,13.60,128,135,20.58,4.67,5.00,1,1,0
316881,800.00,1500.00,12.55,102.00,18,117,116,42.83,31.08,48.84,24.00,32,0,1.00,2061,48,42.83,13.50,131,137,22.41,4.53,4.70,1,1,0
317150,800.00,1500.00,12.55,102.00,18,117,116,41.72,35.52,106.56,24.00,32,0,0.50,2061,48,41.72,13.50,134,139,22.51,4.61,4.73,1,1,0
317422,800.00,1450.00,12.55,102.00,18,117,116,43.56,48.84,759.24,24.00,32,3,1.00,2061,52,43.56,13.60,136,130,22.88,4.90,4.90,1,1,0
317694,800.00,1350.00,12.55,102.00,18,117,116,45.41,48.84,111.00,24.00,32,4,1.50,2061,52,45.41,13.50,138,136,22.64,5.26,5.19,1,1,0
317964,800.00,1300.00,12.55,102.00,5,126,122,47.25,57.72,71.04,24.00,31,5,2.00,2061,53,47.25,13.50,140,140,23.06,5.87,5.69,1,1,0
318234,800.00,1250.00,12.55,102.00,5,126,122,49.10,306.36,732.60,24.00,30,7,2.50,2061,55,49.10,13.60,141,133,22.83,6.23,6.07,1,1,0
318506,800.00,1175.00,12.55,102.00,5,126,122,52.05,914.64,799.20,24.00,29,8,3.50,2061,56,52.05,13.60,132,133,22.84,6.13,6.03,1,1,0
318778,800.00,1125.00,12.55,102.00,8,129,128,55.00,355.20,883.56,24.00,29,9,5.00,2061,57,55.00,13.60,137,128,22.59,6.73,6.61,1,1,0
319060,800.00,1200.00,12.55,102.00,8,130,128,54.63,896.88,834.72,24.00,30,11,4.50,2061,59,54.63,13.60,131,125,22.98,6.64,6.15,1,1,0
319333,800.00,1325.00,12.55,102.00,9,128,127,49.84,865.80,697.08,23.25,31,12,2.50,2061,60,49.84,13.60,126,125,23.23,5.91,5.62,1,1,0
319605,800.00,1475.00,18.43,102.00,9,128,127,53.90,750.36,146.52,23.25,31,13,4.50,2061,66,53.90,13.50,124,133,31.62,6.50,6.39,1,1,0
319878,800.00,1725.00,29.02,102.00,9,128,127,72.72,115.44,657.12,23.25,28,15,14.50,2061,76,72.72,13.50,133,128,55.35,10.74,10.42,1,1,0
320151,800.00,2000.00,32.16,102.00,13,128,128,73.08,905.76,879.12,23.25,29,18,15.00,2061,78,73.08,13.40,128,126,64.48,10.77,10.88,1,1,0
320426,800.00,2275.00,32.16,102.00,14,128,128,68.29,728.16,288.60,23.25,34,20,10.00,2061,81,68.29,13.50,124,131,68.23,9.66,9.46,1,1,0
320696,800.00,2550.00,32.16,102.00,10,128,128,65.34,150.96,239.76,23.25,37,22,7.00,2061,81,65.34,13.30,132,132,70.60,9.69,9.54,1,1,0
320969,800.00,2775.00,32.16,102.00,11,129,128,62.01,670.44,190.92,23.25,39,24,5.50,2061,81,62.01,13.40,127,132,72.95,8.47,8.88,1,1,0
321242,800.00,2950.00,9.41,102.00,7,128,128,42.46,661.56,861.36,23.25,40,26,0.00,2061,81,42.46,13.40,128,127,68.46,7.51,6.18,1,1,0
321515,800.00,2475.00,0.00,102.00,17,122,122,19.58,945.72,923.52,23.25,36,25,0.00,2061,80,19.58,13.60,128,128,12.24,1.24,1.25,1,1,0
321785,800.00,2175.00,1.18,102.00,17,122,122,20.69,941.28,950.16,23.25,35,24,0.00,2061,78,20.69,13.60,125,125,12.75,1.77,1.71,1,0,0
322057,800.00,2025.00,12.55,102.00,17,122,122,27.70,963.48,945.72,23.25,34,25,0.00,2061,77,27.70,13.60,121,121,22.95,2.64,2.75,1,1,0
322332,800.00,2125.00,21.57,102.00,6,125,124,44.30,763.68,688.20,23.25,35,25,1.00,2061,77,44.30,13.50,118,119,41.20,5.13,5.13,1,1,0
322602,800.00,2000.00,26.67,102.00,9,128,127,62.01,230.88,177.60,23.25,33,26,8.50,2061,81,62.01,13.50,127,127,54.88,8.90,8.51,1,1,0
322873,800.00,2050.00,29.80,102.00,9,128,127,68.29,71.04,66.60,23.25,32,27,11.50,2061,81,68.29,13.50,128,129,62.12,10.01,10.01,1,1,0
323142,800.00,2150.00,31.37,102.00,10,128,128,71.24,53.28,84.36,23.25,32,28,11.00,2061,81,71.24,13.50,133,134,65.80,10.22,10.47,1,1,0
323413,800.00,2275.00,33.33,102.00,10,128,128,70.87,75.48,88.80,23.25,32,30,10.50,2061,81,70.87,13.50,136,136,72.84,10.91,10.74,1,1,0
323683,800.00,2375.00,34.12,102.00,10,128,128,70.87,146.52,204.24,23.25,35,31,9.50,2061,81,70.87,13.50,137,138,74.91,10.96,10.94,1,1,0
323954,800.00,2525.00,34.12,102.00,10,128,128,68.66,355.20,190.92,23.25,36,32,8.50,2061,81,68.66,13.50,135,135,76.33,9.93,10.38,1,1,0
324223,800.00,2625.00,33.33,102.00,11,129,128,66.81,723.72,657.12,23.25,36,34,7.50,2061,81,66.81,13.40,130,130,77.33,9.86,9.75,1,1,0
324494,800.00,2750.00,11.77,102.00,7,128,128,49.10,879.12,870.24,22.50,39,35,1.50,2061,81,49.10,13.50,130,130,40.29,8.74,6.73,1,1,0
324765,800.00,2550.00,0.00,102.00,17,122,122,18.47,959.04,914.64,22.50,36,35,0.00,2061,80,18.47,13.60,128,128,12.88,1.27,1.30,1,1,0
325034,800.00,2225.00,0.00,102.00,17,122,122,19.95,950.16,932.40,22.50,35,35,0.00,2061,79,19.95,13.60,128,128,12.72,1.71,1.69,1,0,0
325304,800.00,2050.00,0.00,102.00,17,122,122,20.69,967.92,941.28,22.50,35,35,0.00,2061,77,20.69,13.60,125,125,12.61,1.82,1.83,1,0,0
325574,800.00,1875.00,0.00,102.00,17,122,122,22.16,959.04,932.40,22.50,35,35,0.00,2061,76,22.16,13.60,121,122,12.28,1.92,1.92,1,1,0
325844,800.00,1725.00,0.00,102.00,17,122,122,22.90,945.72,919.08,22.50,35,35,0.00,2061,75,22.90,13.60,118,118,12.37,1.98,1.98,1,1,0
326113,800.00,1450.00,0.00,102.00,17,122,122,26.96,941.28,905.76,22.50,34,34,0.00,2061,73,26.96,13.70,117,117,12.27,2.29,2.29,1,1,0
326385,800.00,1450.00,0.00,102.00,17,122,122,27.33,927.96,896.88,22.50,33,34,0.00,2061,72,27.33,13.70,115,115,11.95,2.24,2.24,1,1,0
326655,800.00,1450.00,0.00,102.00,17,122,122,27.33,905.76,856.92,22.50,33,34,0.00,2061,71,27.33,13.60,114,114,11.86,2.21,2.21,1,1,0
326934,800.00,1450.00,0.00,102.00,17,121,121,27.33,883.56,745.92,22.50,33,33,0.00,2061,69,27.33,13.60,113,114,11.66,2.14,2.14,1,1,0
327210,800.00,1450.00,0.00,102.00,17,121,121,26.59,741.48,532.80,22.50,33,33,0.00,2061,68,26.59,13.60,111,114,11.53,2.11,2.17,1,1,0
327481,800.00,1425.00,0.00,102.00,17,120,121,26.22,697.08,328.56,22.50,33,33,0.00,2061,67,26.22,13.60,112,121,11.45,2.12,2.30,1,1,0
327751,800.00,1425.00,0.00,102.00,17,120,120,27.70,510.60,799.20,22.50,33,33,0.00,2061,65,27.70,13.60,111,114,11.28,2.11,2.17,1,1,0
328022,800.00,1375.00,0.00,102.00,17,119,120,27.70,444.00,705.96,22.50,33,32,0.00,2061,64,27.70,13.60,118,112,11.13,2.21,2.12,1,1,0
328297,800.00,1300.00,0.00,102.00,17,119,119,28.07,457.32,208.68,22.50,32,31,0.00,2061,63,28.07,13.60,112,119,10.81,2.26,2.29,1,1,0
328574,800.00,1250.00,0.00,102.00,17,118,119,28.44,865.80,288.60,22.50,31,29,0.00,2061,61,28.44,13.70,112,119,10.80,2.20,2.37,1,1,0
328846,800.00,1175.00,0.00,102.00,17,118,118,30.28,657.12,568.32,22.50,31,27,0.00,2061,60,30.28,13.60,110,113,10.77,2.27,2.44,1,1,0
329116,800.00,1075.00,0.00,102.00,17,117,118,32.86,217.56,164.28,22.50,30,26,0.00,2061,59,32.86,13.60,116,119,10.45,2.55,2.66,1,1,0
329391,800.00,1050.00,0.00,102.00,17,117,118,32.86,79.92,75.48,22.50,30,25,0.00,2061,57,32.86,13.60,116,121,10.48,2.61,2.70,1,1,0
329661,800.00,1050.00,0.00,102.00,17,117,118,33.23,57.72,62.16,22.50,29,23,0.00,2061,56,33.23,13.70,120,124,10.34,2.64,2.78,1,1,0
329932,800.00,1075.00,0.00,102.00,17,117,118,32.86,53.28,119.88,22.50,30,22,0.00,2061,56,32.86,13.60,122,126,10.29,2.72,2.82,1,1,0
330201,800.00,1075.00,0.00,102.00,17,117,117,32.49,75.48,852.48,22.50,35,20,0.00,2061,56,32.49,13.70,124,118,10.08,2.72,2.59,1,1,0
330472,800.00,1075.00,0.00,102.00,17,117,117,33.23,106.56,226.44,22.50,32,19,0.00,2061,56,33.23,13.60,125,124,10.20,2.75,2.75,1,1,0
330742,800.00,1075.00,0.00,102.00,17,117,117,32.49,222.00,150.96,22.50,35,17,0.00,2061,54,32.49,13.60,126,125,9.99,2.75,2.73,1,1,0
331012,800.00,1075.00,0.00,102.00,17,116,117,31.76,861.36,390.72,22.50,30,16,0.00,2061,53,31.76,13.70,117,120,9.90,2.52,2.72,1,1,0
331282,800.00,1025.00,0.00,102.00,17,116,117,33.23,603.84,839.16,22.50,34,15,0.00,2061,52,33.23,13.70,116,120,9.92,2.53,2.59,1,1,0
331553,800.00,1000.00,0.00,102.00,17,116,117,33.60,115.44,368.52,22.50,29,14,0.00,2061,51,33.60,13.60,120,124,9.77,2.62,2.73,1,1,0
331825,800.00,1025.00,0.00,102.00,17,116,117,32.86,106.56,763.68,22.50,24,14,0.00,2061,50,32.86,13.70,120,122,9.65,2.61,2.69,1,1,0
332095,800.00,1025.00,0.00,102.00,17,116,117,33.60,106.56,803.64,22.50,34,14,0.00,2061,50,33.60,13.60,120,122,9.70,2.59,2.67,1,1,0
332366,800.00,1000.00,0.00,102.00,17,116,117,33.23,106.56,550.56,22.50,32,13,0.00,2061,50,33.23,13.70,121,122,9.77,2.64,2.69,1,1,0
332636,800.00,1000.00,0.00,102.00,17,116,116,33.23,97.68,643.80,22.50,32,13,0.00,2061,49,33.23,13.70,121,121,9.42,2.59,2.59,1,1,0
332907,800.00,1000.00,0.00,102.00,17,116,116,32.86,159.84,559.44,22.50,26,13,0.00,2061,49,32.86,13.70,122,121,9.72,2.67,2.62,1,1,0
333176,800.00,1000.00,0.00,102.00,17,116,116,32.86,168.72,88.80,22.50,33,13,0.00,2061,49,32.86,13.70,122,123,9.48,2.64,2.67,1,1,0
333447,800.00,975.00,0.00,102.00,17,116,116,33.60,515.04,93.24,22.50,33,12,0.00,2061,49,33.60,13.70,120,123,9.74,2.67,2.70,1,1,0
333718,800.00,1000.00,0.00,102.00,17,115,116,33.60,848.04,97.68,22.50,32,12,0.00,2061,48,33.60,13.70,120,123,9.48,2.61,2.70,1,1,0
333988,800.00,1000.00,0.00,102.00,17,114,116,33.23,812.52,97.68,21.75,24,12,0.00,2061,48,33.23,13.60,120,124,9.45,2.55,2.67,1,1,0
334257,800.00,1000.00,0.00,102.00,17,114,116,33.60,257.52,142.08,22.50,24,12,0.00,2061,48,33.60,13.60,122,124,9.48,2.58,2.73,1,1,0
334528,800.00,1000.00,0.00,102.00,17,114,116,33.60,66.60,142.08,22.50,34,11,0.00,2061,48,33.60,13.70,122,124,9.28,2.55,2.66,1,1,0
334799,800.00,975.00,0.00,102.00,17,114,116,33.97,62.16,204.24,21.75,34,11,0.00,2061,47,33.97,13.70,122,125,9.31,2.58,2.70,1,1,0
335080,800.00,950.00,0.00,102.00,18,117,116,34.34,62.16,115.44,21.75,33,11,0.00,2061,47,34.34,13.70,122,125,9.21,2.70,2.73,1,1,0
335351,800.00,975.00,0.00,102.00,18,117,116,33.97,53.28,66.60,21.75,33,11,0.00,2061,47,33.97,13.70,123,126,9.09,2.69,2.73,1,1,0
335621,800.00,975.00,0.00,102.00,18,117,116,33.60,84.36,84.36,21.75,27,11,0.00,2061,47,33.60,13.70,124,127,9.34,2.73,2.75,1,1,0
335892,800.00,975.00,0.00,102.00,18,117,116,33.23,137.64,608.28,21.75,25,10,0.00,2061,47,33.23,13.70,124,125,9.31,2.69,2.72,1,1,0
336165,800.00,1025.00,0.00,102.00,18,117,116,32.49,861.36,834.72,21.75,24,10,0.00,2061,46,32.49,13.70,122,125,8.95,2.53,2.58,1,1,0
336440,800.00,1025.00,0.00,102.00,18,117,116,32.49,874.68,790.32,21.75,34,10,0.00,2061,46,32.49,13.70,122,125,9.02,2.53,2.58,1,1,0
336710,800.00,975.00,0.00,102.00,18,117,116,32.49,883.56,781.44,21.75,32,10,0.00,2061,46,32.49,13.70,122,125,8.98,2.56,2.61,1,1,0
336986,800.00,975.00,0.00,102.00,18,117,116,33.23,581.64,581.64,21.75,34,9,0.00,2061,46,33.23,13.70,121,125,9.21,2.59,2.72,1,1,0
337257,800.00,975.00,0.00,102.00,18,116,116,33.23,528.36,150.96,21.75,24,9,0.00,2061,45,33.23,13.70,121,127,9.00,2.64,2.70,1,1,0
337532,800.00,975.00,0.00,102.00,18,116,116,32.49,364.08,794.76,21.75,26,9,0.00,2061,45,32.49,13.70,123,125,8.98,2.59,2.69,1,1,0
337802,800.00,975.00,0.00,102.00,18,115,116,33.23,781.44,808.08,21.75,33,9,0.00,2061,45,33.23,13.80,121,125,9.08,2.55,2.66,1,1,0
338071,800.00,950.00,0.00,102.00,18,115,116,32.86,830.28,834.72,21.75,33,9,0.00,2061,45,32.86,13.70,121,125,8.93,2.53,2.66,1,1,0
338342,800.00,950.00,0.00,102.00,18,114,116,33.97,723.72,705.96,21.75,28,8,0.00,2061,45,33.97,13.70,120,124,8.93,2.52,2.64,1,1,0
338612,800.00,975.00,0.00,102.00,18,114,116,33.60,177.60,475.08,21.75,24,8,0.00,2061,44,33.60,13.70,122,124,8.84,2.53,2.62,1,1,0
338882,800.00,950.00,0.00,102.00,18,114,116,34.34,39.96,306.36,21.75,23,8,0.00,2061,44,34.34,13.60,122,126,8.98,2.59,2.73,1,1,0
339152,800.00,925.00,0.00,102.00,18,114,116,34.34,57.72,457.32,21.75,23,8,0.00,2061,44,34.34,13.60,122,124,8.81,2.61,2.76,1,1,0
339423,800.00,900.00,0.00,102.00,18,114,116,35.82,57.72,248.64,21.75,23,7,0.00,2061,44,35.82,13.70,123,126,8.91,2.72,2.85,1,1,0
339693,800.00,900.00,0.00,102.00,18,114,116,35.45,39.96,222.00,21.75,23,7,0.00,2061,43,35.45,13.70,123,126,8.79,2.73,2.85,1,1,0
339963,800.00,925.00,0.00,102.00,18,114,116,34.34,44.40,763.68,21.75,23,7,0.00,2061,43,34.34,13.70,124,124,8.76,2.67,2.75,1,1,0
340233,800.00,925.00,0.00,102.00,18,114,116,34.71,53.28,88.80,22.50,23,7,0.00,2061,43,34.71,13.60,125,126,8.85,2.75,2.81,1,1,0
340504,800.00,925.00,0.00,102.00,18,114,116,34.71,75.48,97.68,21.75,23,7,0.00,2061,43,34.71,13.70,125,126,8.70,2.66,2.73,1,1,0
340774,800.00,925.00,0.00,102.00,18,114,116,33.97,66.60,66.60,22.50,28,6,0.00,2061,42,33.97,13.70,126,127,8.74,2.69,2.73,1,1,0
341043,800.00,925.00,0.00,102.00,18,114,116,33.60,57.72,66.60,22.50,28,6,0.00,2061,42,33.60,13.70,126,127,8.60,2.64,2.70,1,1,0
341315,800.00,925.00,0.00,102.00,18,114,116,33.60,88.80,115.44,22.50,28,6,0.00,2061,42,33.60,13.70,127,127,8.59,2.66,2.70,1,1,0
341585,800.00,925.00,0.00,102.00,18,114,116,34.34,128.76,359.64,22.50,28,6,0.00,2061,42,34.34,13.70,127,128,8.68,2.66,2.73,1,1,0
341857,800.00,950.00,0.00,102.00,18,114,116,33.97,648.24,705.96,22.50,28,5,0.00,2061,42,33.97,13.70,124,126,8.68,2.61,2.66,1,1,0
342132,800.00,925.00,0.00,102.00,18,114,116,33.23,852.48,257.52,22.50,28,5,0.00,2061,41,33.23,13.60,124,128,8.56,2.56,2.67,1,1,0
342404,800.00,950.00,0.00,102.00,18,114,116,33.60,848.04,816.96,22.50,28,5,0.00,2061,41,33.60,13.70,124,126,8.53,2.55,2.61,1,1,0
342674,800.00,925.00,0.00,102.00,18,114,116,33.97,834.72,856.92,22.50,28,5,0.00,2061,41,33.97,13.70,124,126,8.59,2.56,2.66,1,1,0
342944,800.00,925.00,0.00,102.00,18,114,116,33.60,750.36,781.44,22.50,28,5,0.00,2061,41,33.60,13.60,123,126,8.56,2.56,2.69,1,1,0
343214,800.00,850.00,5.10,102.00,18,114,116,43.20,692.64,839.16,22.50,27,5,0.50,2061,45,43.20,13.60,123,125,12.73,3.72,4.03,1,1,0
343485,800.00,875.00,5.49,102.00,4,125,125,47.25,84.36,834.72,22.50,27,5,1.50,2061,45,47.25,13.70,129,127,13.29,5.02,4.91,1,1,0
343755,800.00,1075.00,5.49,102.00,4,125,125,42.46,79.92,856.92,22.50,28,5,0.50,2061,45,42.46,13.60,129,127,13.20,4.10,4.17,1,1,0
344029,800.00,1150.00,0.00,102.00,18,123,123,35.45,93.24,848.04,22.50,30,5,0.00,2061,45,35.45,13.70,130,127,12.27,3.49,3.34,1,1,0
344303,800.00,1200.00,0.00,102.00,17,114,116,28.44,488.40,874.68,22.50,31,5,0.00,2061,43,28.44,13.70,128,127,8.84,2.23,2.20,1,1,0
344574,800.00,1125.00,0.00,102.00,17,114,116,28.80,870.24,741.48,22.50,30,5,0.00,2061,41,28.80,13.70,128,127,8.77,2.17,2.17,1,1,0
344846,800.00,1000.00,0.00,102.00,17,114,116,30.28,492.84,688.20,22.50,29,5,0.00,2061,41,30.28,13.70,128,126,8.55,2.32,2.33,1,1,0
345116,800.00,950.00,0.00,102.00,17,114,116,31.76,896.88,390.72,22.50,28,4,0.00,2061,40,31.76,13.70,128,128,8.48,2.53,2.53,1,1,0
345391,800.00,925.00,0.00,102.00,17,114,116,32.86,905.76,763.68,22.50,28,4,0.00,2061,41,32.86,13.70,127,126,8.42,2.59,2.61,1,1,0
345661,800.00,900.00,0.00,102.00,17,114,116,33.97,901.32,830.28,22.50,28,4,0.00,2061,40,33.97,13.70,126,126,8.39,2.59,2.66,1,1,0
345932,800.00,850.00,0.00,102.00,18,115,116,35.45,861.36,617.16,22.50,27,4,0.00,2061,40,35.45,13.60,125,125,8.37,2.84,2.84,1,1,0
346201,800.00,800.00,0.00,102.00,18,116,116,36.18,870.24,386.28,22.50,27,3,0.00,2061,40,36.18,13.60,125,127,8.45,2.96,2.88,1,1,0
346473,800.00,825.00,0.00,102.00,16,117,117,35.82,848.04,772.56,22.50,27,2,0.00,2061,40,35.82,13.70,124,125,8.37,2.82,2.91,1,1,0
346744,800.00,850.00,0.00,102.00,16,118,118,36.18,710.40,159.84,22.50,27,1,0.00,2061,40,36.18,13.60,125,127,8.23,2.81,2.84,1,1,0
347013,800.00,850.00,0.00,102.00,18,117,117,35.08,626.04,142.08,22.50,27,0,0.00,2061,40,35.08,13.60,125,127,8.33,2.81,2.79,1,1,0
347283,800.00,900.00,0.00,102.00,16,118,118,34.71,306.36,182.04,22.50,28,0,0.00,2061,39,34.71,13.70,127,127,8.46,2.82,2.78,1,1,0
347554,800.00,900.00,0.00,102.00,16,118,118,33.60,235.32,701.52,22.50,28,0,0.00,2061,37,33.60,13.70,127,125,8.16,2.66,2.62,1,1,0
347825,800.00,875.00,0.00,102.00,18,117,117,33.23,843.60,679.32,22.50,28,0,0.00,2061,36,33.23,13.70,125,125,8.05,2.64,2.67,1,1,0
348094,800.00,850.00,0.00,102.00,16,118,118,33.60,888.00,812.52,22.50,27,0,0.00,2061,36,33.60,13.60,125,125,7.99,2.67,2.69,1,1,0
348365,800.00,825.00,0.00,102.00,16,118,118,34.71,883.56,639.36,22.50,27,0,0.00,2061,36,34.71,13.60,125,125,8.02,2.81,2.81,1,1,0
348635,800.00,825.00,0.00,102.00,16,118,118,35.45,870.24,821.40,22.50,27,0,0.00,2061,36,35.45,13.60,123,125,7.88,2.73,2.78,1,1,0
348905,800.00,825.00,0.00,102.00,16,118,118,36.18,865.80,821.40,22.50,27,0,0.00,2061,36,36.18,13.60,123,125,7.95,2.73,2.79,1,1,0
349175,800.00,825.00,0.00,102.00,16,118,118,36.55,825.84,763.68,22.50,27,0,0.00,2061,36,36.55,13.60,122,125,7.91,2.76,2.84,1,1,0
349446,800.00,800.00,0.00,102.00,16,118,118,35.82,768.12,754.80,22.50,27,0,0.00,2061,36,35.82,13.60,122,124,7.88,2.76,2.81,1,1,0
349716,800.00,775.00,0.00,102.00,16,118,118,36.18,577.20,723.72,22.50,27,0,0.00,2061,36,36.18,13.60,122,124,7.84,2.84,2.88,1,1,0
349986,800.00,800.00,0.00,102.00,16,118,118,37.66,333.00,301.92,22.50,27,0,0.00,2061,37,37.66,13.70,124,126,7.88,2.84,2.93,1,1,0
350256,800.00,850.00,0.00,102.00,16,118,118,36.92,577.20,226.44,22.50,27,0,0.00,2061,37,36.92,13.70,122,126,7.96,2.82,2.94,1,1,0
350527,800.00,850.00,0.00,102.00,16,118,118,36.92,288.60,57.72,22.50,27,0,0.00,2061,37,36.92,13.70,124,126,7.99,2.82,2.87,1,1,0
350797,800.00,825.00,0.00,102.00,16,118,118,36.55,195.36,84.36,22.50,27,0,0.00,2061,37,36.55,13.70,124,126,8.00,2.79,2.84,1,1,0
351079,800.00,800.00,0.00,102.00,16,118,118,36.92,128.76,39.96,22.50,27,0,0.00,2061,37,36.92,13.70,124,127,7.93,2.84,2.91,1,1,0
351352,800.00,825.00,0.00,102.00,16,118,118,36.18,93.24,88.80,22.50,27,0,0.00,2061,37,36.18,13.70,124,127,7.98,2.75,2.84,1,1,0
351622,800.00,825.00,0.00,102.00,16,118,118,36.92,79.92,97.68,22.50,27,0,0.00,2061,37,36.92,13.70,125,128,8.02,2.84,2.88,1,1,0
351892,800.00,850.00,0.00,102.00,16,118,118,36.18,66.60,106.56,22.50,27,0,0.00,2061,37,36.18,13.60,125,128,8.02,2.81,2.90,1,1,0
352164,800.00,850.00,0.00,102.00,16,118,118,35.82,115.44,515.04,22.50,27,0,0.00,2061,36,35.82,13.70,126,126,7.84,2.81,2.84,1,1,0
352441,800.00,850.00,0.00,102.00,16,118,118,34.71,111.00,741.48,22.50,27,0,0.00,2061,35,34.71,13.50,126,126,8.01,2.76,2.78,1,1,0
352711,800.00,825.00,0.00,102.00,16,118,118,35.82,177.60,270.84,22.50,27,0,0.00,2061,35,35.82,13.60,127,128,7.78,2.82,2.79,1,1,0
352985,800.00,775.00,0.00,102.00,16,118,118,36.18,710.40,177.60,22.50,27,0,0.00,2061,35,36.18,13.60,125,128,7.70,2.91,2.96,1,1,0
353256,800.00,800.00,0.00,102.00,16,118,118,36.55,865.80,226.44,22.50,27,0,0.00,2061,35,36.55,13.70,125,128,7.77,2.84,2.93,1,1,0
